Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,56.987000,57.728802,55.808899,55.808899,48.204922,28051656
2000-01-05,52.405399,55.808899,52.405399,53.889000,46.546608,20572635277
2000-01-06,53.889000,55.678001,53.278099,54.150799,46.772743,22862820445
2000-01-07,54.150799,55.678001,54.150799,54.456200,47.036533,21353764193
2000-01-10,55.372601,57.292500,54.761700,56.245300,48.581863,22852623079
2000-01-11,57.292500,58.339699,56.245300,56.987000,49.222507,35696664670
2000-01-12,58.339699,60.870499,58.339699,60.128700,51.936150,48427904
2000-01-13,63.095901,64.274002,61.481400,64.143204,55.403679,51713178
2000-01-14,64.448601,64.448601,59.692402,59.954201,51.785431,32100188039
2000-01-17,62.485001,64.012199,61.743198,62.048698,53.594543,28480885588
2000-01-18,62.048698,62.223202,60.259701,60.739601,52.463818,15312170991
2000-01-19,61.001400,63.270500,60.739601,60.870499,52.576881,23805006151
2000-01-20,61.175999,61.743198,60.434200,61.481400,53.104542,12155921020
2000-01-21,62.485001,64.753998,62.223202,63.270500,54.649883,32247178991
2000-01-24,64.579498,65.757599,64.012199,64.753998,55.931248,28526192
2000-01-25,64.753998,64.753998,62.485001,63.706799,55.026733,16266160
2000-01-26,65.495796,66.979401,64.753998,64.753998,55.931248,29338109739
2000-01-27,65.495796,65.495796,64.012199,64.448601,55.667469,15319408334
2000-01-28,64.143204,64.143204,61.612301,62.354099,53.858337,12328508974
2000-01-31,63.401402,63.401402,62.048698,62.965000,54.386005,9248424825
2000-02-01,63.706799,64.274002,62.965000,62.965000,54.386005,15226869
2000-02-02,62.965000,62.965000,62.965000,62.965000,54.386005,0
2000-02-03,62.965000,62.965000,62.965000,62.965000,54.386005,0
2000-02-04,62.965000,62.965000,62.965000,62.965000,54.386005,0
2000-02-07,62.965000,62.965000,62.965000,62.965000,54.386005,0
2000-02-08,62.965000,62.965000,62.965000,62.965000,54.386005,0
2000-02-09,64.448601,65.757599,63.706799,65.757599,56.798115,22219678657
2000-02-10,66.543098,68.157501,65.626701,65.626701,56.685055,26815141536
2000-02-11,66.804901,66.804901,64.274002,64.274002,55.516659,16061129
2000-02-14,64.274002,65.321297,63.095901,63.095901,54.499077,13328866
2000-02-15,62.485001,63.706799,61.917801,62.223202,53.745274,10486709093
2000-02-16,61.917801,64.274002,61.917801,63.532299,54.876011,14071367
2000-02-17,63.532299,65.321297,63.532299,63.532299,54.876011,17027233
2000-02-18,64.448601,66.979401,64.143204,65.190399,56.308193,30689909838
2000-02-21,73.655502,74.397301,70.382896,70.382896,60.793209,64182086088
2000-02-22,70.688400,75.139099,68.462997,75.139099,64.901382,51088612
2000-02-23,77.408096,80.375298,76.622704,76.622704,66.182854,67103143
2000-02-24,78.149902,78.891701,73.830101,76.622704,66.182854,46329969617
2000-02-25,76.622704,77.408096,71.299202,71.299202,61.584663,29952974
2000-02-28,71.299202,71.299202,71.299202,71.299202,61.584663,0
2000-02-29,71.124702,72.782799,66.804901,69.204803,59.775631,24734486
2000-03-01,69.815697,72.041100,69.073898,70.819298,61.170158,26454774080
2000-03-02,71.299202,71.430199,68.593903,68.768402,59.398689,11086116976
2000-03-03,69.204803,70.688400,69.073898,70.557503,60.944027,12693620
2000-03-06,69.204803,70.688400,68.593903,69.204803,59.775631,20708124
2000-03-07,69.204803,70.382896,66.237602,66.368500,57.325775,17396758767
2000-03-08,66.368500,67.415802,64.579498,65.626701,56.685055,17717716
2000-03-09,66.368500,67.721199,66.237602,66.543098,57.476589,14184528700
2000-03-10,69.641098,70.077499,67.284897,67.284897,58.117313,27170414
2000-03-13,66.804901,66.804901,62.659599,62.659599,54.122215,7546310
