Date,Open,High,Low,Close,Adj Close,Volume
2000-12-27,10.000000,10.000000,10.000000,10.000000,7.492471,0
2000-12-28,10.120000,10.120000,10.120000,10.120000,7.582381,0
2000-12-29,9.860000,9.860000,9.860000,9.860000,7.387576,0
2001-01-02,9.270000,9.270000,9.270000,9.270000,6.945521,0
2001-01-03,10.720000,10.720000,10.720000,10.720000,8.031930,0
2001-01-04,10.730000,10.730000,10.730000,10.730000,8.039421,0
2001-01-05,10.080000,10.080000,10.080000,10.080000,7.552412,0
2001-01-08,10.190000,10.190000,10.190000,10.190000,7.634828,0
2001-01-09,10.220000,10.220000,10.220000,10.220000,7.657306,0
2001-01-10,10.520000,10.520000,10.520000,10.520000,7.882081,0
2001-01-11,11.280000,11.280000,11.280000,11.280000,8.451508,0
2001-01-12,11.200000,11.200000,11.200000,11.200000,8.391569,0
2001-01-16,11.040000,11.040000,11.040000,11.040000,8.271689,0
2001-01-17,11.540000,11.540000,11.540000,11.540000,8.646313,0
2001-01-18,12.050000,12.050000,12.050000,12.050000,9.028428,0
2001-01-19,12.140000,12.140000,12.140000,12.140000,9.095860,0
2001-01-22,11.940000,11.940000,11.940000,11.940000,8.946012,0
2001-01-23,12.090000,12.090000,12.090000,12.090000,9.058397,0
2001-01-24,12.120000,12.120000,12.120000,12.120000,9.080874,0
2001-01-25,11.710000,11.710000,11.710000,11.710000,8.773685,0
2001-01-26,11.700000,11.700000,11.700000,11.700000,8.766191,0
2001-01-29,11.910000,11.910000,11.910000,11.910000,8.923533,0
2001-01-30,12.090000,12.090000,12.090000,12.090000,9.058397,0
2001-01-31,12.030000,12.030000,12.030000,12.030000,9.013443,0
2001-02-01,11.950000,11.950000,11.950000,11.950000,8.953502,0
2001-02-02,11.410000,11.410000,11.410000,11.410000,8.548910,0
2001-02-05,11.110000,11.110000,11.110000,11.110000,8.324137,0
2001-02-06,11.050000,11.050000,11.050000,11.050000,8.279181,0
2001-02-07,10.640000,10.640000,10.640000,10.640000,7.971989,0
2001-02-08,10.530000,10.530000,10.530000,10.530000,7.889573,0
2001-02-09,10.300000,10.300000,10.300000,10.300000,7.717245,0
