Date,Open,High,Low,Close,Adj Close,Volume
2018-09-27,21.500000,22.000000,19.000000,20.000000,20.000000,2364900
2018-09-28,19.950001,20.170000,17.590000,18.200001,18.200001,205400
2018-10-01,18.200001,18.260000,14.600000,14.810000,14.810000,648400
2018-10-02,14.810000,15.430000,13.520000,14.290000,14.290000,415600
2018-10-03,14.280000,14.490000,13.320000,14.490000,14.490000,260800
2018-10-04,14.430000,14.430000,12.650000,13.900000,13.900000,142900
2018-10-05,13.800000,13.880000,13.100000,13.420000,13.420000,210400
2018-10-08,13.600000,13.660000,12.810000,13.000000,13.000000,58900
2018-10-09,12.900000,13.200000,12.120000,12.700000,12.700000,138900
2018-10-10,12.690000,12.690000,12.110000,12.250000,12.250000,85500
2018-10-11,12.240000,12.490000,12.100000,12.200000,12.200000,74800
2018-10-12,12.730000,12.730000,11.550000,12.070000,12.070000,100700
2018-10-15,11.040000,12.480000,11.040000,11.240000,11.240000,128000
2018-10-16,11.200000,11.700000,10.760000,11.400000,11.400000,150300
2018-10-17,11.340000,11.600000,11.000000,11.200000,11.200000,84700
2018-10-18,11.170000,11.980000,11.000000,11.950000,11.950000,93000
2018-10-19,12.000000,13.700000,11.990000,13.350000,13.350000,176200
2018-10-22,13.290000,13.350000,10.730000,12.010000,12.010000,270100
2018-10-23,11.890000,11.940000,11.250000,11.500000,11.500000,121000
2018-10-24,11.500000,11.800000,10.800000,11.300000,11.300000,124400
2018-10-25,11.400000,11.500000,10.720000,10.770000,10.770000,102500
2018-10-26,10.820000,11.750000,10.500000,11.200000,11.200000,110600
2018-10-29,11.280000,11.490000,10.600000,10.710000,10.710000,38300
2018-10-30,10.710000,11.000000,10.350000,10.600000,10.600000,40600
2018-10-31,10.590000,10.910000,10.380000,10.700000,10.700000,67700
2018-11-01,10.750000,11.000000,10.480000,10.550000,10.550000,87300
2018-11-02,10.750000,11.200000,10.750000,10.850000,10.850000,63400
2018-11-05,10.930000,10.930000,10.410000,10.410000,10.410000,35500
2018-11-06,10.380000,10.450000,9.330000,9.970000,9.970000,119300
2018-11-07,10.010000,10.750000,9.750000,9.750000,9.750000,30000
2018-11-08,9.740000,9.850000,8.750000,8.810000,8.810000,102300
2018-11-09,8.840000,9.250000,8.290000,8.910000,8.910000,128200
2018-11-12,8.830000,9.040000,8.410000,8.410000,8.410000,64100
2018-11-13,8.670000,8.670000,7.500000,8.230000,8.230000,137900
2018-11-14,8.520000,9.170000,7.760000,8.480000,8.480000,215200
2018-11-15,8.420000,8.880000,8.170000,8.550000,8.550000,109600
2018-11-16,8.620000,9.000000,7.850000,8.140000,8.140000,120800
2018-11-19,8.220000,8.600000,7.930000,8.310000,8.310000,103000
2018-11-20,8.250000,8.460000,8.040000,8.170000,8.170000,46000
2018-11-21,8.200000,8.660000,8.200000,8.400000,8.400000,116800
2018-11-23,8.290000,8.340000,7.780000,7.790000,7.790000,69500
2018-11-26,7.820000,8.210000,7.820000,8.100000,8.100000,196200
2018-11-27,8.100000,8.420000,7.880000,7.920000,7.920000,129000
2018-11-28,8.020000,8.390000,7.990000,8.320000,8.320000,207000
2018-11-29,8.390000,8.990000,8.110000,8.990000,8.990000,60300
2018-11-30,9.140000,10.330000,9.070000,10.000000,10.000000,221600
2018-12-03,10.200000,10.430000,9.900000,9.960000,9.960000,75300
2018-12-04,10.280000,10.280000,9.590000,9.700000,9.700000,88300
2018-12-06,9.840000,9.900000,9.020000,9.190000,9.190000,97300
2018-12-07,9.170000,9.360000,8.980000,9.030000,9.030000,19500
2018-12-10,9.060000,9.240000,8.500000,8.840000,8.840000,62000
2018-12-11,9.100000,9.390000,8.270000,8.420000,8.420000,84300
2018-12-12,8.440000,8.460000,7.990000,8.070000,8.070000,80600
2018-12-13,8.100000,8.400000,8.000000,8.060000,8.060000,44600
2018-12-14,7.860000,8.030000,7.610000,7.800000,7.800000,36400
2018-12-17,7.900000,8.080000,7.550000,7.700000,7.700000,46900
2018-12-18,7.700000,8.020000,7.600000,7.980000,7.980000,159000
2018-12-19,8.030000,8.350000,7.790000,7.970000,7.970000,163300
2018-12-20,7.930000,8.150000,7.850000,8.030000,8.030000,155800
2018-12-21,8.030000,8.250000,7.820000,7.970000,7.970000,137100
2018-12-24,8.000000,8.050000,7.370000,7.460000,7.460000,62600
2018-12-26,7.500000,7.590000,7.150000,7.530000,7.530000,139000
2018-12-27,7.390000,7.550000,7.250000,7.350000,7.350000,59800
2018-12-28,7.400000,7.760000,7.330000,7.590000,7.590000,21900
2018-12-31,7.820000,7.990000,7.470000,7.950000,7.950000,87400
2019-01-02,7.900000,8.310000,7.760000,8.230000,8.230000,139600
2019-01-03,8.200000,8.500000,8.200000,8.280000,8.280000,46100
2019-01-04,8.370000,8.650000,8.300000,8.470000,8.470000,67400
2019-01-07,8.560000,9.360000,8.380000,9.300000,9.300000,62200
2019-01-08,9.600000,9.690000,9.290000,9.660000,9.660000,35500
2019-01-09,9.780000,9.890000,9.360000,9.700000,9.700000,35500
2019-01-10,10.080000,10.190000,9.520000,9.550000,9.550000,21900
2019-01-11,9.530000,10.190000,9.530000,9.790000,9.790000,19800
